City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
583,Shaoxing,CN,30.011,120.5715,55.4,62,99,15.66,light rain
584,Coro,VE,11.4045,-69.6734,84.65,59,96,17.94,overcast clouds
585,Ziarat,PK,30.3823,67.7282,43.56,53,0,2.35,clear sky
586,Rockland,US,41.1668,-74.0496,30.0,91,100,4.16,snow
587,Soure,BR,-0.7167,-48.5233,83.89,74,7,12.01,light rain
588,Arman,RU,59.7,150.1667,13.06,86,100,15.66,overcast clouds
589,Makueni,KE,-1.8041,37.6203,67.08,90,79,2.24,moderate rain
590,Nabire,ID,-3.3667,135.4833,76.44,84,100,3.31,overcast clouds
591,Kenora,CA,49.8167,-94.4337,-22.0,63,1,12.66,clear sky
592,Huilong,CN,31.8111,121.655,48.99,86,97,3.0,light rain
593,Royan,FR,45.6285,-1.0281,46.4,71,0,8.05,clear sky
594,Warwick,US,41.7001,-71.4162,33.01,93,90,6.91,snow
595,Loznica,RS,44.5342,19.2242,64.4,36,0,9.22,clear sky
